,VIVO4,AMBV4,ARCZ6,BMEF3,BOVH3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,ENBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,RENT3,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,POSI3,RDCD3,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM3,USIM5,VALE3,VALE5,ALLL11
2008-03-31,34.41,21.33,11.65,16.0,22.16,6.165,18.1720027923584,9.879371643066406,48.84,22.73,7.785730361938477,3.6564204692840576,2.6327595710754395,13.882,1.232,3.96040678024292,7.563247203826904,14.70504093170166,32.07,11.507391929626465,9.967,14.868349075317385,3.8246121406555176,635.44384765625,17.484251022338867,21.98070907592773,24.877662658691406,2.5240674018859863,8.084250450134277,5.287408828735352,0.718436062335968,11.253418922424316,3.3050179481506348,2.618,3.9634079933166495,6.09,18.75,20.3,58.72,20.285066604614254,15.082469940185549,15.770951271057127,29.190000534057617,336.7229919433594,8.241130828857422,10.4,16.045547485351562,6.21,30.64,50.2,42.53,30.36,62.43,5.13,19.81,26.75674057006836,24.61919593811035,29.51526260375977,33.2,17.41
2008-04-01,35.98,22.09,12.32,15.91,22.42,6.295,18.413787841796875,10.541983604431152,48.99,24.2,7.853659629821777,3.926167488098145,2.7322092056274414,13.603,1.278,3.9223268032073975,8.032337188720703,15.42111587524414,33.43,11.78648853302002,10.29,14.851333618164062,3.999783992767334,657.4576416015625,17.484251022338867,23.153417587280277,26.21260643005371,2.607386827468872,8.334802627563477,5.472282409667969,0.7555968165397644,11.801130294799805,3.496868371963501,2.786,4.111622333526611,6.53,19.88,20.81,59.79,20.656063079833984,15.443280220031738,15.512406349182127,30.5,338.7419738769531,8.249670028686523,10.58,16.671363830566406,6.26,30.94,53.09,42.44,29.98,63.83,5.33,20.72,27.48284912109375,25.58245086669922,30.125076293945312,33.93,17.95
2008-04-02,37.33,22.17,12.26,15.87,22.53,6.404,17.949413299560547,10.79420566558838,49.04,25.41,7.853659629821777,3.855553150177002,2.841704130172729,13.036,1.319,3.91471004486084,8.203692436218262,15.728005409240724,32.33,12.25881004333496,10.844,14.732182502746582,4.085909843444824,662.7146606445312,17.484251022338867,23.45711898803711,25.90747833251953,2.622090578079224,8.348939895629883,5.43530797958374,0.7704611420631409,11.66420078277588,3.4632458686828613,2.786,4.29463529586792,6.7,19.9,21.58,60.04,21.151487350463867,15.85300350189209,15.586273193359377,31.290000915527344,364.5401916503906,8.431097984313965,10.63,16.4789981842041,6.22,31.77,53.03,42.12,30.85,64.83,5.33,21.02,27.45682144165039,25.629981994628903,29.80797576904297,33.52,18.2
2008-04-03,37.82,22.48,12.53,16.5,24.17,6.439,18.095251083374023,10.644582748413086,49.48,25.6,7.785730361938477,3.838606595993042,2.8584163188934326,13.146,1.355,3.91471004486084,8.353628158569336,16.40571403503418,32.56,12.275982856750488,10.639,14.740690231323242,4.142841815948486,702.1424560546875,17.484251022338867,24.32311248779297,26.16493225097656,2.6563971042633057,8.38531494140625,5.464886665344238,0.7878024578094482,11.917769432067873,3.65905499458313,2.754,4.233631134033203,6.88,20.7,22.55,59.98,21.459142684936523,16.04257583618164,15.586273193359377,31.0,378.0001831054688,8.45457935333252,10.8,16.927841186523438,6.22,33.21,53.5,44.23,30.88,64.57,5.38,21.2,28.30785751342773,26.23295783996582,30.183618545532227,33.79,18.28
2008-04-04,37.06,22.22,12.19,17.0,24.82,6.432,18.095251083374023,10.541983604431152,49.28,25.71,7.91113805770874,3.827306747436523,2.8584163188934326,13.409,1.343,4.112730503082275,8.567825317382812,16.2075138092041,32.38,12.23733901977539,10.869,15.064106941223145,4.145761966705322,722.8419799804688,17.484251022338867,25.18309783935547,25.85980224609375,2.626991271972656,8.334802627563477,5.546231746673584,0.7803703546524048,11.801130294799805,3.461268901824951,2.778,4.209230899810791,6.76,20.61,23.3,60.04,21.46366500854492,16.103727340698242,15.88174819946289,30.899999618530277,378.0001831054688,8.633871078491211,10.98,17.184326171875,6.26,33.42,53.1,43.06,30.75,65.22,5.33,21.32,29.096418380737305,26.23295783996582,30.4958553314209,33.84,18.6
2008-04-07,36.66,21.58,12.61,16.5,23.94,6.568,18.095251083374023,10.66596221923828,48.99,25.24,7.675998210906982,3.738332509994507,2.8584163188934326,13.493,1.331,3.929941415786743,8.507848739624023,16.469648361206055,31.51,11.679146766662598,10.401,15.07261085510254,3.983726501464844,711.5108642578125,17.484251022338867,25.67923164367676,25.90747833251953,2.6343419551849365,8.43582820892334,5.575812339782715,0.7964733839035034,11.963414192199709,3.520602226257324,2.659,4.148225784301758,6.66,20.14,23.67,59.31,21.38901138305664,16.043479919433594,15.734010696411133,30.799999237060547,381.5894775390625,8.591182708740234,10.76,17.15868377685547,6.29,33.67,54.7,42.13,29.39,65.17,5.31,21.59,28.659194946289062,26.23295783996582,30.44706153869629,34.01,19.28
2008-04-08,37.0,21.42,12.85,16.04,23.13,6.561,18.325517654418945,10.730085372924805,49.48,25.12,7.796181678771973,3.8979222774505615,2.7840301990509038,13.409,1.319,3.83854866027832,8.195125579833984,16.431293487548828,31.32,11.593267440795898,10.29,15.744964599609377,4.0727739334106445,700.8961791992188,17.484251022338867,25.25827407836914,25.936084747314453,2.683353900909424,8.546953201293945,5.583206653594971,0.8187695145606995,12.095270156860352,3.5502727031707764,2.606,4.2885332107543945,6.48,20.68,24.03,60.16,21.87085723876953,16.34800148010254,15.41637897491455,30.5,374.63519287109375,8.61893081665039,10.55,17.67164421081543,6.29,34.04,55.33,41.56,28.54,64.68,5.26,21.47,29.148473739624023,27.22122573852539,30.588546752929688,34.01,19.48
2008-04-09,36.16,21.22,12.57,15.8,22.39,6.418,17.957090377807617,10.409463882446287,48.5,25.09,7.477437019348144,3.813185453414917,2.7288753986358643,13.256,1.28,3.610063552856445,8.122298240661621,16.143579483032227,30.84,11.163890838623049,9.89,15.36197566986084,4.043576240539551,683.3158569335938,17.484251022338867,24.446407318115234,25.75491142272949,2.6343419551849365,8.344900131225586,5.472282409667969,0.7989506125450134,12.014129638671877,3.62442946434021,2.598,4.153107166290283,6.73,20.54,23.66,58.26,21.852764129638672,16.358219146728516,14.99532699584961,29.350000381469727,356.6885986328125,8.486595153808594,10.16,17.643430709838867,6.26,33.67,53.35,41.18,27.98,63.09,5.02,21.0,28.575912475585938,26.7508544921875,30.05190086364746,33.48,19.58
2008-04-10,35.98,22.01,12.5,15.0,21.31,6.507,17.957090377807617,10.07174015045166,50.57,25.98,7.305001258850098,3.7919998168945312,2.7288753986358643,13.273,1.259,3.6405282020568848,8.246532440185547,15.894234657287598,29.89,10.944904327392578,9.941,15.591771125793455,4.189555644989014,661.4231567382812,17.484251022338867,24.732053756713867,25.6500244140625,2.600034475326538,8.306507110595703,5.694131374359131,0.7716994285583496,12.206842422485352,3.6045169830322266,2.557,4.07502031326294,6.81,21.54,23.01,58.98,21.95003890991211,16.417495727539062,14.485633850097656,29.399999618530277,334.47967529296875,8.414024353027344,10.02,17.6331729888916,6.36,34.51,52.8,41.63,28.67,61.75,5.01,20.85,28.838768005371094,26.7508544921875,29.86163711547852,33.32,19.28
2008-04-11,34.63,21.2,12.47,14.75,21.36,6.391,17.65006446838379,10.00334358215332,51.49,27.17,7.148240089416504,3.818833589553833,2.703801155090332,13.028,1.239,3.655759572982788,8.143718719482422,16.04767608642578,29.58,11.013607025146484,9.873,15.327935218811035,4.11656665802002,659.1011352539062,17.484251022338867,24.404300689697266,24.79184341430664,2.5510237216949463,8.193361282348633,5.686736583709717,0.76179039478302,11.8163423538208,3.56911563873291,2.536,4.000598907470703,6.7,20.8,22.21,57.92,21.51569366455078,16.05370330810547,14.921460151672363,29.32999992370605,330.666015625,8.26034164428711,9.79,17.569046020507812,6.22,33.54,53.2,40.48,28.64,59.24,4.8,20.26,28.31566619873047,26.270483016967773,29.535659790039062,32.74,18.6
2008-04-14,33.55,21.19,12.64,14.35,20.29,6.261,17.078235626220703,9.669894218444824,50.53,25.74,7.08031177520752,3.748220205307007,2.661167860031128,12.241,1.223,3.655759572982788,8.139433860778809,15.306031227111816,28.63,10.983549118041992,9.916,14.82580280303955,4.014382839202881,659.1011352539062,17.484251022338867,24.130672454833984,25.220935821533203,2.506913185119629,8.043837547302246,5.971843719482422,0.7729384899139404,11.496844291687012,3.4087071418762207,2.433,3.757806301116944,6.67,19.36,21.97,59.04,23.16709899902344,16.95703887939453,14.8623628616333,29.5,326.4037475585937,8.40761947631836,9.95,17.04839324951172,6.38,33.55,52.97,39.31,27.5,57.28,4.77,19.83,27.87583351135254,25.842647552490234,29.147485733032227,32.11,18.3
2008-04-15,34.03,21.63,12.69,13.45,19.53,6.302,17.078235626220703,9.73402214050293,50.59,25.69,7.007156848907471,3.777878999710083,2.661167860031128,12.013,1.215,3.762386083602905,8.21440315246582,15.427508354187012,28.76,10.691571235656738,9.678,14.723669052124023,4.0129218101501465,658.4378051757812,17.484251022338867,24.4614372253418,24.12437057495117,2.514266014099121,8.082229614257812,5.933313846588135,0.7915185689926147,11.157063484191896,3.498936891555786,2.438,3.951796293258667,6.38,18.3,21.76,59.08,23.3254508972168,17.15528678894043,14.463473320007324,30.0,310.7004699707031,8.473788261413574,10.05,17.299745559692383,6.33,32.38,52.7,40.38,26.93,56.86,4.95,20.13,28.263601303100582,25.842647552490234,29.859962463378903,32.96,18.34
2008-04-16,34.97,21.64,12.67,14.1,20.54,6.555,17.86114501953125,10.409463882446287,50.5,25.56,7.059410572052002,3.813185453414917,2.7297117710113525,12.444,1.242,4.036569118499756,8.29793930053711,15.664066314697266,29.7,10.605693817138672,9.669,14.732182502746582,3.963290691375733,680.3304443359375,17.484251022338867,25.348485946655277,24.51531982421875,2.641695022583008,8.486339569091797,5.902492046356201,0.7939959764480591,11.319348335266112,3.498936891555786,2.466,4.1104021072387695,6.4,19.41,21.97,61.36,22.99516868591309,17.04492950439453,14.41176414489746,30.01000022888184,322.8143920898437,8.428964614868164,10.41,18.312849044799805,6.4,31.81,53.31,41.34,27.52,57.28,5.16,21.06,30.059356689453125,28.14695167541504,30.76405143737793,33.78,18.8
2008-04-17,36.1,20.9,12.31,13.31,19.31,6.773,17.711471557617188,10.836956977844238,51.9,26.28,7.158691883087158,3.91204571723938,2.7756786346435547,12.842,1.242,4.103591442108154,8.246532440185547,15.408326148986816,29.58,10.841854095458984,9.967,14.723669052124023,3.9647490978240967,663.4133911132812,17.484251022338867,24.95758056640625,24.02902030944824,2.702956199645996,8.789423942565918,5.894784927368164,0.8026667833328247,11.572917938232422,3.5791401863098145,2.511,4.056723117828369,6.23,19.77,22.44,61.84,23.43629646301269,17.392362594604492,14.965777397155762,29.399999618530277,315.1871032714844,8.580511093139648,10.69,18.24873161315918,6.26,32.47,52.19,41.5,27.56,57.14,5.06,21.32,29.408727645874023,27.25875663757324,30.78372001647949,33.87,18.26
2008-04-18,36.55,21.03,12.32,13.0,19.53,6.835,18.037681579589844,10.858330726623535,51.76,26.97,7.028058052062988,3.9205191135406494,2.8818185329437256,11.818,1.256,4.13557767868042,8.295796394348145,15.024718284606934,30.17,10.863322257995604,10.044,14.97899341583252,4.087371826171875,668.7206420898438,17.484251022338867,24.9696102142334,24.248329162597656,2.766671895980835,8.949044227600098,6.318594932556152,0.8051438927650452,11.740272521972656,3.689423561096192,2.483,4.07502031326294,6.36,20.26,22.72,61.88,23.61726951599121,17.433237075805664,15.401605606079102,29.8799991607666,319.6737060546875,8.79182243347168,10.59,18.51803207397461,6.33,32.82,52.0,41.52,28.33,60.63,5.09,21.99,29.252574920654297,26.971031188964844,31.053970336914062,33.79,18.47
2008-04-22,35.65,20.45,12.64,13.3,19.91,6.814,18.4252986907959,10.730085372924805,51.7,26.31,7.137791156768799,3.940290689468384,2.841704130172729,12.537,1.272,4.15690279006958,8.257241249084473,15.17816162109375,29.93,10.691571235656738,9.916,14.740690231323242,4.093209743499756,671.0426635742188,17.484251022338867,25.1079158782959,23.18037414550781,2.710308074951172,8.850042343139648,6.595995903015137,0.8051438927650452,11.785916328430176,3.607212066650391,2.438,4.208009719848633,6.35,20.07,23.53,60.71,23.8909912109375,17.617172241210938,15.660143852233888,29.950000762939453,334.9283142089844,8.685100555419922,11.17,19.021011352539062,6.22,31.55,52.05,41.76,28.8,63.06,5.12,21.28,30.111417770385746,27.77165412902832,32.066165924072266,34.63,18.75
2008-04-23,35.32,20.05,12.65,12.92,19.21,6.739,18.4252986907959,10.49495792388916,50.5,26.77,7.048959732055664,3.883799076080322,2.841704130172729,12.639,1.269,4.112730503082275,8.225111961364746,15.01832389831543,29.29,10.519818305969238,9.805,14.68112087249756,4.014382839202881,656.7792358398438,17.484251022338867,25.25827407836914,22.980133056640625,2.671100616455078,8.718701362609863,6.619112491607666,0.8039056062698364,11.669273376464844,3.609216690063477,2.331,4.136025905609131,6.21,19.94,22.96,59.7,23.57428932189941,17.376012802124023,15.844812393188477,29.0,333.1336975097656,8.727789878845215,11.8,19.04724502563477,6.23,30.52,51.4,40.72,28.46,63.44,5.02,21.05,29.981294631958008,27.77165412902832,31.840147018432617,34.45,19.28
2008-04-24,35.32,20.17,12.69,13.05,18.78,6.848,17.657739639282227,10.824132919311523,50.12,26.99,7.325901031494141,3.851316452026367,2.9796066284179688,12.977,1.274,4.036569118499756,8.377189636230469,14.70504093170166,30.42,10.73450756072998,9.805,14.732182502746582,3.9413950443267822,665.7353515625,17.484251022338867,24.47646713256836,23.74295997619629,2.666198968887329,8.72880744934082,6.518940448760986,0.8113377094268799,11.522202491760254,3.609216690063477,2.343,4.190927982330322,5.99,20.49,23.34,58.11,23.07434844970703,17.00404167175293,15.660143852233888,29.989999771118164,343.4529724121094,8.902812957763672,11.66,18.512035369873047,6.1,30.89,51.8,41.76,28.11,64.19,5.19,21.02,30.085384368896484,28.02185440063477,30.587177276611328,33.48,19.82
2008-04-25,35.98,20.13,12.69,13.69,19.79,7.006,17.657739639282227,11.37132453918457,53.52,24.7,7.404281139373779,3.940290689468384,3.021404504776001,13.299,1.285,4.021335601806641,8.450018882751465,14.986357688903809,30.88,10.519818305969238,9.967,14.76621913909912,3.9413950443267822,677.6767578125,17.484251022338867,24.160743713378903,23.97180557250977,2.720111846923828,8.87024974822998,6.549762725830078,0.8472591042518616,11.806201934814451,3.729525804519653,2.409,4.2702317237854,6.15,21.44,24.34,58.47,23.300567626953125,17.22886085510254,15.667531967163086,29.520000457763672,340.9853515625,9.176024436950684,11.79,18.640594482421875,6.21,31.92,51.75,41.76,27.23,64.12,5.19,21.24,30.965051651000977,28.509727478027344,30.95569610595703,33.67,20.09
2008-04-28,37.1,20.51,13.0,14.49,20.61,6.944,17.926387786865234,11.435440063476562,51.7,24.53,7.336352825164795,3.940290689468384,2.813285112380981,13.197,1.293,4.112730503082275,8.589245796203613,15.913409233093262,30.81,10.283658981323242,9.805,14.91090488433838,3.999783992767334,717.4815673828125,17.484251022338867,24.94254493713379,24.362754821777344,2.754420042037964,9.013699531555176,6.549762725830078,0.8472591042518616,12.115554809570312,3.7515814304351807,2.38,4.323915004730225,6.27,21.73,23.39,58.4,23.458913803100582,17.40871238708496,15.660143852233888,29.489999771118164,336.7229919433594,9.08851146697998,12.15,18.968542098999023,6.22,32.3,52.85,37.23,24.59,62.27,5.13,22.05,31.360639572143555,28.872509002685547,31.37826156616211,34.2,20.04
2008-04-29,37.33,19.65,12.47,14.03,19.89,6.739,17.423633575439453,11.268728256225586,52.11,24.56,7.08031177520752,3.9092202186584473,2.717169523239136,12.546,1.237,3.96040678024292,8.235821723937988,15.350789070129396,30.48,10.283658981323242,9.805,14.82580280303955,3.9428534507751465,707.5303344726562,17.484251022338867,24.506542205810547,24.74416923522949,2.6980578899383545,8.839936256408691,6.626818656921387,0.8039056062698364,11.785916328430176,3.739551305770874,2.265,4.197030067443848,6.06,21.03,22.27,57.52,22.5042724609375,16.717918395996094,14.707239151000977,28.25,340.9853515625,8.924159049987793,11.58,18.233932495117188,5.94,33.06,51.5,34.87,24.37,62.8,5.01,21.37,30.0567569732666,27.60902976989746,30.611740112304688,33.36,19.85
2008-04-30,40.68,20.31,13.04,16.6,23.33,7.245,19.05470848083496,12.354552268981934,53.9,25.79,7.482662677764893,4.519330024719238,2.883491039276123,12.698,1.333,4.554468631744385,8.985507011413574,17.72916603088379,32.18,10.73450756072998,10.197,14.76621913909912,4.026059627532959,807.0423583984375,17.484251022338867,26.61139678955078,25.116044998168945,2.689271926879883,9.583497047424316,6.665347099304199,0.8051438927650452,12.688623428344728,4.31101131439209,2.397,4.782660961151123,6.6,22.88,24.24,61.99,22.89337158203125,17.249296188354492,16.103357315063477,32.400001525878906,368.5782165527344,8.8814697265625,12.14,19.09971618652344,6.34,35.11,52.8,35.8,24.76,66.73,5.26,23.89,33.18241882324219,30.458759307861328,32.25288391113281,35.05,21.36
2008-05-02,41.24,21.52,12.95,18.3,26.47,7.676,19.05470848083496,13.008622169494627,52.01,23.61,7.503562927246094,4.427530288696289,2.883491039276123,13.738,1.319,4.265052795410156,8.655646324157715,18.547534942626957,35.71,11.12095069885254,10.682,14.596006393432615,4.05963659286499,846.183837890625,17.484251022338867,27.03236198425293,27.17064666748047,2.777687788009644,9.92092990875244,6.670337200164795,0.8274402618408203,13.084189414978027,4.210752964019775,2.803,4.880264759063721,6.66,23.71,24.63,64.77,23.305086135864254,17.576305389404297,16.627824783325195,33.5,423.98834228515625,9.455636024475098,12.64,18.62747383117676,6.4,37.06,51.05,33.01,24.31,63.43,5.23,24.68,32.401641845703125,30.458759307861328,32.13496017456055,34.97,22.42
2008-05-05,40.33,21.48,13.28,17.49,25.3,7.635,18.6517333984375,12.824803352355955,52.76,23.77,7.644646167755127,4.448715686798096,3.038116455078125,14.288,1.324,4.263529777526856,8.961943626403809,18.5411434173584,36.07,11.127958297729492,10.673,14.630053520202637,4.31217622756958,826.94482421875,17.484251022338867,27.35711097717285,27.95792388916016,2.799790859222412,10.052271842956545,6.415566921234131,0.8670780062675476,14.29625415802002,4.010241985321045,2.795,4.880264759063721,6.67,23.9,23.97,65.81,23.88873672485352,17.923734664916992,17.396053314208984,33.099998474121094,444.6268615722656,9.75019359588623,12.6,18.91606903076172,6.45,36.92,51.0,34.3,25.6,64.78,5.3,24.61,32.31967544555664,30.24859046936035,32.72458267211914,35.58,22.81
2008-05-06,39.71,21.44,13.74,16.92,24.37,7.409,18.993295669555664,12.354552268981934,52.46,23.66,7.419958114624023,4.575821876525879,3.013042688369751,14.128,1.303,4.112730503082275,8.779877662658691,17.869823455810547,35.76,10.99267864227295,10.495,14.808780670166016,4.40852165222168,785.1497802734375,17.484251022338867,27.51348114013672,27.3626651763916,2.7285678386688232,9.619869232177734,6.407845973968506,0.8856586217880249,13.576116561889648,3.905975818634033,2.815,4.868065357208252,6.4,22.8,23.76,66.4,24.5628662109375,18.393798828125,17.462539672851562,33.5,422.1936645507813,9.686159133911133,12.61,19.46964263916016,6.53,36.32,52.2,36.38,26.2,65.47,4.87,24.51,33.18241882324219,31.05545997619629,33.32404708862305,36.11,22.36
2008-05-07,39.36,21.0,13.68,17.25,24.87,7.293,18.80524063110352,11.965534210205078,52.01,23.27,7.174366474151611,4.519330024719238,2.933638572692871,13.764,1.243,3.96040678024292,8.503565788269043,17.19850730895996,34.86,10.77884578704834,10.265,14.64707374572754,4.372027397155762,756.291259765625,17.484251022338867,27.5736141204834,26.076141357421875,2.6819069385528564,9.42590045928955,6.315203666687012,0.8670780062675476,13.02840518951416,3.8097290992736816,2.737,4.721658229827881,6.18,22.4,22.72,63.79,24.3456974029541,18.33248710632324,17.196611404418945,34.70000076293945,404.9200744628906,9.607185363769531,12.25,19.829078674316406,6.3,34.87,51.5,35.8,26.19,62.72,4.95,24.23,32.78813171386719,30.98040580749512,32.40520477294922,35.27,22.22
2008-05-08,39.6,20.9,13.74,17.7,25.53,7.273,19.38091468811035,12.290435791015623,52.01,23.61,7.148240089416504,4.519330024719238,2.9879679679870605,13.586,1.255,4.063986778259277,8.674922943115234,17.089815139770508,34.76,10.870488166809082,10.299,14.596006393432615,4.437718391418457,773.8717651367188,17.484251022338867,28.550859451293945,26.46977806091309,2.7040090560913086,9.54713249206543,6.407845973968506,0.8670780062675476,12.67848014831543,3.869884967803955,2.745,4.6606550216674805,6.28,22.58,22.95,63.99,24.38641929626465,18.393798828125,16.76817512512207,34.599998474121094,407.1633911132813,9.681891441345217,12.2,20.568931579589844,6.4,34.94,52.12,36.86,25.74,61.49,4.95,24.0,33.88510513305664,31.505809783935547,32.79337310791016,35.81,23.02
2008-05-09,38.96,20.5,13.45,17.88,26.0,7.245,19.22740364074707,12.204930305480955,51.9,23.52,7.0541863441467285,4.548988342285156,2.952024221420288,13.637,1.291,4.226973056793213,8.46072769165039,16.623092651367188,33.9,10.909764289855955,10.324,14.570475578308104,4.415820121765137,766.5741577148438,17.484251022338867,29.13421058654785,25.92252540588379,2.689271926879883,9.476410865783691,6.060433387756348,0.8522140383720398,12.759621620178224,4.0503458976745605,2.618,4.564267158508301,6.34,22.91,22.9,63.63,24.76646614074707,18.66766357421875,16.406213760375977,34.0,403.7983703613281,9.592242240905762,12.04,20.73945999145508,6.39,34.23,51.8,37.84,25.74,62.04,4.88,23.5,34.35356140136719,32.237640380859375,32.6312370300293,35.58,22.66
